C_53c7255940a64647a686256ae333e197_0_q#2	Did Daniel Barenboim get the chance to work with Beethoven?
C_53c7255940a64647a686256ae333e197_0_q#3	What was Daniel Barenboim's first recording?
C_53c7255940a64647a686256ae333e197_0_q#4	Besides Daniel Barenboim's works, any interesting information?
C_53c7255940a64647a686256ae333e197_0_q#5	Anything else other than Daniel Barenboim's works and the 75th birthday anniversary CD box set?
C_53c7255940a64647a686256ae333e197_0_q#6	How long was Daniel Barenboim's career?
C_53c7255940a64647a686256ae333e197_0_q#7	Is Daniel Barenboim still conducting today?
C_f3d8fdd6d43946db9eb69a1841255eb2_1_q#0	What year did Grace Hopper retire?
C_f3d8fdd6d43946db9eb69a1841255eb2_1_q#1	What did Grace Hopper do after retiring?
C_f3d8fdd6d43946db9eb69a1841255eb2_1_q#2	Besides working at Digital Equipment Corporation, did Grace Hopper work anywhere else?
C_f3d8fdd6d43946db9eb69a1841255eb2_1_q#3	Did Grace Hopper receive any awards for her work?
C_f3d8fdd6d43946db9eb69a1841255eb2_1_q#4	Did Grace Hopper continue teaching?
C_f3d8fdd6d43946db9eb69a1841255eb2_1_q#5	What was Grace Hopper's biggest accomplishment?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#0	What can you tell me about Nina Tucker's character?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#1	How did the writers change Nina Tucker's character?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#2	Can you tell me more about Nina Tucker's character besides rewriting of "bad girl"?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#3	Is there anything else you can tell me about Nina Tucker's character besides being the "quintessential girl next door"?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#4	Did Goodrem have an opinion about her character?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#5	Is Nina being very shy all Goodrem had to say ?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#6	Are there any other interesting aspects about this article besides Goodrem talking about Nina sneaking out of her room?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#7	What was Nina's reaction about her parents ending relationship?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#8	What displayed Nina's denial about parent's splitting?
C_9e9e36b0b810455c96e1f2f6b0848ab9_0_q#9	How was Nina's relationship with Nina's mom during her parent's split?
C_f9a607854d5c49e2af05f526cbf4ad9c_0_q#0	What was L'Esprit about?
C_f9a607854d5c49e2af05f526cbf4ad9c_0_q#1	What influences did cubism have on Le Corbusier, L'Esprit Nouveau Pavilion?
C_f9a607854d5c49e2af05f526cbf4ad9c_0_q#2	Besides Purism, did any other artist movements have influence?
C_f9a607854d5c49e2af05f526cbf4ad9c_0_q#3	Besides Purism, are there any other interesting aspects about the article?
C_f9a607854d5c49e2af05f526cbf4ad9c_0_q#4	Did Le Corbusier succeed in building part of Paris?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#0	what was Rubin Carter's boxing career like?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#1	who were some of the people Rubin Carter fought?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#2	what was Rubin Carter's best fight?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#3	did Rubin Carter make it to the final round at the fight with Emile Griffith?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#4	Are there any other interesting aspects about this article besides Rubin Carter's fight with Emile Griffith?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#5	who did Rubin Carter meet?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#6	what was Rubin Carter's greatest accomplishment?
C_9496a867fd6845c1bf1263d9a8e66178_1_q#7	and what else happened to Rubin Carter in 1993 besides receiving championship title belt from the World Boxing Coucil?
C_6ae80bc19e3e4910915f6ca02f15467e_1_q#0	When did Blonde on Blonde move to Nashville?
C_6ae80bc19e3e4910915f6ca02f15467e_1_q#1	Why did Blonde on Blonde move to Nashville?
C_6ae80bc19e3e4910915f6ca02f15467e_1_q#2	Aside from the move to Nashville are there any other interesting aspects about Blonde on Blonde in this article?
C_6ae80bc19e3e4910915f6ca02f15467e_1_q#3	Besides Kooper, Robertson, Jonhston, and McCoy, were there any other members of the band Blonde on Blonde?
C_6ae80bc19e3e4910915f6ca02f15467e_1_q#4	Did  anything significant happen to the band Blonde on Blonde with the move to Nashville?
C_6ae80bc19e3e4910915f6ca02f15467e_1_q#5	What did Blonde on Blonde do when they moved to Nashville?
C_6ae80bc19e3e4910915f6ca02f15467e_1_q#6	Did the song Visions of Johanna by Blonde on Blonde chart at all?
C_faeaad4ed70043478003d152ca2bbf98_1_q#0	What was Bohemian Rhapsody's legacy?
C_faeaad4ed70043478003d152ca2bbf98_1_q#1	Where did Bohemian Rhapsody chart?
C_faeaad4ed70043478003d152ca2bbf98_1_q#2	What was said about the track Bohemian Rhapsody?
C_faeaad4ed70043478003d152ca2bbf98_1_q#3	What made the song Bohemian Rhapsody a hit?
C_faeaad4ed70043478003d152ca2bbf98_1_q#4	Were there any critics of the song Bohemian Rhapsody?
C_faeaad4ed70043478003d152ca2bbf98_1_q#5	Besides Bohemian Rhapsody being in The 100 Best Number 1s, are there any other interesting aspects about this article?
C_faeaad4ed70043478003d152ca2bbf98_1_q#6	What media is Bohemian Rhapsody played on?
C_faeaad4ed70043478003d152ca2bbf98_1_q#7	Besides Bohemian Rhapsody's induction into the Grammy Hall of Fame, was there another interesting fact about the legacy?
C_78e3b45e682846f2ac6216f43394ed72_0_q#0	What was Wild Bill Hickok's later life like ?
C_78e3b45e682846f2ac6216f43394ed72_0_q#1	Did Wild Bill Hickok have any fights or disagreements with anyone in later life ?
C_78e3b45e682846f2ac6216f43394ed72_0_q#2	Why did Wild Bill Hickok leave his wife?
C_78e3b45e682846f2ac6216f43394ed72_0_q#3	Did Wild Bill Hickok find any fortune in the goldfields of South Dakota?
C_78e3b45e682846f2ac6216f43394ed72_0_q#4	What did Wild Bill Hickok do after joining Charlie Utter's wagon train?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#0	Did anything happen significant for Dan Dierdorf in the 1979 series?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#1	Who did Dan Dierdorf play for during the 1979 to 1983 seasons?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#2	Dan Dierdorf was against the Giants? Who did he play for?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#3	Did Dan Dierdorf ever get hurt during thes 1979 to 1983 seasons?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#4	Did the knee surgery end Dan Dierdorf's career during 1979?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#5	Did Dan Dierdorf ever win any titles or awards during 1979 to 1983?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#6	Besides first-team All-NFL player, Were there any other awards that Dan Dierdorf won?
C_0f814747e0d442d2af18e4f91535cd2e_0_q#7	What happened to Dan Dierdorf in 1983?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#0	What was the song saying farewell?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#1	Why did Paul Hester of the band Crowded House quit midway in a US tour?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#2	Did the band, Crowded House replace Paul Hester with anyone else?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#3	What happened after the band Crowded House finished the tour?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#4	What did Neil say about the band Crowded House, at the press conference?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#5	When was the final show of Crowded House, June 1996 concerts in Europe and Canada before disbanding?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#6	Did the band Crowded House do anything after Farewell to the World concert on the steps of the Sydney Opera House on 24 November 1996 ?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#7	Are there any other interesting aspects about this article besides information of release of CD and a DVD to commemorate the tenth anniversary of the disbanded band Crowded House?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#8	How did the DVD to commemorate the tenth anniversary of Farewell to the world concert sell?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#9	Did anything else happen besides sale of DVDs to commemorate the tenth anniversary of Farewell to the world concert ?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#10	When was the show, Farewell to the world concert happen?
C_6bb354b903ef4bbcbd895ea39afa0147_1_q#11	Did Farewell to the world concert by the band Crowded House on 24 November 1996 sell out?
C_55dd59e16b264188ad3e063ad9f1b670_1_q#0	When did Vince Russo sign with the WCW?
C_55dd59e16b264188ad3e063ad9f1b670_1_q#1	What year did Vince Russo sign with the WCW?
C_55dd59e16b264188ad3e063ad9f1b670_1_q#2	Vince Russo was a freelance writer for who?
C_55dd59e16b264188ad3e063ad9f1b670_1_q#3	What was Vince Russo's pseudonym?
C_c4e4f91533b2443fa73aff85521d0ec5_1_q#0	What was Faryl Smith's record deal?
C_c4e4f91533b2443fa73aff85521d0ec5_1_q#1	Was "Walking in the Air" by Faryl Smith a hit?
C_c4e4f91533b2443fa73aff85521d0ec5_1_q#2	In addition to "Walking in the Air", did Faryl Smith have any other record deals?
C_c4e4f91533b2443fa73aff85521d0ec5_1_q#3	What happened after Faryl Smith's record deal was finalised?
C_c4e4f91533b2443fa73aff85521d0ec5_1_q#4	In addition to Faryl Smith's record deal, are there any other interesting aspects about this article?
C_5ea164fd249a49c2a8821779ef4250e1_0_q#0	What players did Enzo Francescoli admire and emulate in his playing style?
C_5ea164fd249a49c2a8821779ef4250e1_0_q#1	What about Zinedine Zidane's playing style did Enzo Francescoli copy?
C_5ea164fd249a49c2a8821779ef4250e1_0_q#2	What is distinctive about Enzo Francescoli's style?
C_5ea164fd249a49c2a8821779ef4250e1_0_q#3	What is distinctive about Enzo Francescoli's PLAYING style?
C_5ea164fd249a49c2a8821779ef4250e1_0_q#4	What players cite Enzo Francescoli as an influence?
C_5ea164fd249a49c2a8821779ef4250e1_0_q#5	Besides Zinedine Zidane did other players emulate Enzo Francescoli's playing style?
C_9f65df4f080543409a47d49b7722fcff_0_q#0	Where did Robert Hughes grow up?
C_9f65df4f080543409a47d49b7722fcff_0_q#1	What happens in Robert Hughes' personal life of note?
C_9f65df4f080543409a47d49b7722fcff_0_q#2	Did Robert Hughes and Danne Emerson have any kids?
C_9f65df4f080543409a47d49b7722fcff_0_q#3	Did Robert Hughes have any other interests other than being a critic?
C_e2e26795c0084c388b115395ae8fd8dc_0_q#0	Is Sound an album?
C_e2e26795c0084c388b115395ae8fd8dc_0_q#1	was Skinny Puppy's sound popular?
C_e2e26795c0084c388b115395ae8fd8dc_0_q#2	what was Skinny Puppy's most common genre?
C_e2e26795c0084c388b115395ae8fd8dc_0_q#3	what Skinny Puppy's songs were primal or netheworld?
C_e2e26795c0084c388b115395ae8fd8dc_0_q#4	Are there any other interesting aspects about this article in addition to Skinny Pupy's music genre?
C_e2e26795c0084c388b115395ae8fd8dc_0_q#5	did Skinny Puppy influence any other bands aside from themselves?
C_e2e26795c0084c388b115395ae8fd8dc_0_q#6	How was Skinny Puppy's music different
C_e2e26795c0084c388b115395ae8fd8dc_0_q#7	did Skinny Puppy have any other reviews besides the one from People Magazine
C_e2e26795c0084c388b115395ae8fd8dc_0_q#8	did Skinny Puppy have any unfavorable reviews
C_af4d7d9b0813447b913a68d50c8cbbc8_1_q#0	What was Peggy Guggenheim collecting?
C_af4d7d9b0813447b913a68d50c8cbbc8_1_q#1	Why was Peggy Guggenheim purchasing abstract and surrealist art?
C_af4d7d9b0813447b913a68d50c8cbbc8_1_q#2	Other than the name of Peggy Guggenheim's collection, what else is notable about Peggy Guggenheim's collection?
C_af4d7d9b0813447b913a68d50c8cbbc8_1_q#3	Were there any other exhibitions other than the Cocteau exhibition?
C_af4d7d9b0813447b913a68d50c8cbbc8_1_q#4	What else did Peggy Guggenheim do other than holding group exhibitions of sculpture and collage?
C_af4d7d9b0813447b913a68d50c8cbbc8_1_q#5	Other than her admiration of John Tunnard's work, what else is significant about 1900-1971?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#0	Did Akram break any records during his career?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#1	Who were some of Akram's teammates?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#2	Was there any controversy during Wasim Akram's career?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#3	Were there any events especially noteworthy about the controversy during Wasim Akram's carreer?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#4	Were there any specific matches that highlighted Wasim Akram's career?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#5	Did Wasim Akram earn any awards for his playing?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#6	Was there any one year Wasim Akram was especially successful on the field?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#7	Did Wasim Akram ever play in a World Cup?
C_7db87eb260274b27a87e1a8f2e1807f4_1_q#8	Who did Wasim Akram play against in that World Cup?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#0	What was Mary Decker's career?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#1	Are there any other interesting aspects about this article aside from Mary Decker being a world-class runner?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#2	When was Mary Decker's first olympics?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#3	Did Mary Decker metal at the oplympics?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#4	Did Mary Decker ever metal?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#5	What did Mary Decker do outside the olympics?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#6	When did Mary Decker's operation occur?
C_aa879cf55c4d4168ade04bf922d849a1_1_q#7	Did Mary Decker have any influences?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#0	When did Ziaur Rahman begin his military career?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#1	What was Ziaur Rahman first position in the military?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#2	Did Ziaur Rahman get promotions while in the military?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#3	How long was Ziaur Rahman in the military for?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#4	Ziaur Rahman get any honors in the military?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#5	Hilal-i-Jur'at medal is  the only award Ziaur Rahman received?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#6	Besides Rahman´s unit won two Sitara-e-Jurat, is there anything else interesting in the article?
C_c3a0090aac174e2ca4795dcded9e8f7e_1_q#7	Did Ziaur Rahman try to do anything about Bengali middle class negative attitude?
C_b7badb24a5f44b0288b5d229472e7d0d_1_q#0	Is Ropin' the Wind one of Garth Brooks albums?
C_b7badb24a5f44b0288b5d229472e7d0d_1_q#1	What year was Ropin the Wind released?
C_b7badb24a5f44b0288b5d229472e7d0d_1_q#2	Did Ropin the Wins have any hits?
C_b7badb24a5f44b0288b5d229472e7d0d_1_q#3	When did Garth Brooks release The Chase?
C_b7badb24a5f44b0288b5d229472e7d0d_1_q#4	Was there any awards won for The Chase?
C_7fddb11a7bf7472ea7cc02b42b0f2ffd_0_q#0	What is Undertow by Tool?
C_7fddb11a7bf7472ea7cc02b42b0f2ffd_0_q#1	How did Tool's Undertow album do with the public?
C_7fddb11a7bf7472ea7cc02b42b0f2ffd_0_q#2	Were there any hit songs on Tool's Undertow album?
C_7fddb11a7bf7472ea7cc02b42b0f2ffd_0_q#3	What are some significant facts that you can tell me about Tool's Undertow album?
C_7fddb11a7bf7472ea7cc02b42b0f2ffd_0_q#4	Why did Tool's Undertow album become a target?
C_7fddb11a7bf7472ea7cc02b42b0f2ffd_0_q#5	Other than the censorship of the Undertow album, did anything else happen to Tool at the same time?
C_7fddb11a7bf7472ea7cc02b42b0f2ffd_0_q#6	What was Tool's second album called?
C_6f7efc7a43a54630b4b6d3d4bcaaac9f_0_q#0	What is some background on Highway 61?
C_6f7efc7a43a54630b4b6d3d4bcaaac9f_0_q#1	What year was Highway 61 revisited?
C_6f7efc7a43a54630b4b6d3d4bcaaac9f_0_q#2	Was anyone featured on Highway 61?
C_6f7efc7a43a54630b4b6d3d4bcaaac9f_0_q#3	Did Tom Wilson record any other hits besides Like a Rolling Stone after Highway 61?
C_6f7efc7a43a54630b4b6d3d4bcaaac9f_0_q#4	Why was Highway 61 recorded in two blocks?
C_6f7efc7a43a54630b4b6d3d4bcaaac9f_0_q#5	Where was some places Tom Wilson performed the hits?
C_6f7efc7a43a54630b4b6d3d4bcaaac9f_0_q#6	Why was Dylan's performance booed?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#0	Who did Gary Cooper become friends with?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#1	How did Gary Cooper become friends with Ernest Hemingway?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#2	Where did Gary Cooper and Ernest Hemingway meet?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#3	What were some of Gary Cooper's interests?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#4	Other than skiing, duck and pheasant hunting, did Gary Cooper have any other interests?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#5	Other than reading the works of Rudyard Kipling, what else did Gary Cooper do in his free time?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#6	What was Gary Cooper's character like?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#7	What were some of Gary Cooper's favorite artists?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#8	Was Gary Cooper a good person overall?
C_6ec0895035fd4dbda1785cd7d1c7b5d7_0_q#9	Other than Ernest Hemingway, did Gary Cooper have any other famous friends?
C_19110656f3ec45878bd6aba4604153d7_0_q#0	What did Frederick Law Olmsted help conserve ?
C_19110656f3ec45878bd6aba4604153d7_0_q#1	What is a region Frederick Law Olmsted helped conserve other than Niagara falls ?
C_19110656f3ec45878bd6aba4604153d7_0_q#2	Did Frederick Law Olmsted join any association for conservation ?
C_19110656f3ec45878bd6aba4604153d7_0_q#3	Is there any thing other than Frederick Law Olmsted's conservation efforts that's interesting in the article ?
C_19110656f3ec45878bd6aba4604153d7_0_q#4	Why did Frederick Law Olmsted refuse to develop a plan for Presque Isle near Marquette, Michigan ?
C_2837386fd33b4a2dae34297caa783398_0_q#0	What happened in 2004 for Patti Smith?
C_2837386fd33b4a2dae34297caa783398_0_q#1	Was Trampin, released on April 27, 2004 an album?
C_2837386fd33b4a2dae34297caa783398_0_q#2	What were Patti Smith several songs about motherhood called?
C_2837386fd33b4a2dae34297caa783398_0_q#3	Did Patti Smith release any other albums other than Trampin', which included several songs about motherhood?
C_2837386fd33b4a2dae34297caa783398_0_q#4	What did Patti Smith do in 2005?
C_2837386fd33b4a2dae34297caa783398_0_q#5	Why was Patti Smith named a Commander of the Ordre des Arts et des Lettres, by the French Ministry of Culture?
C_2837386fd33b4a2dae34297caa783398_0_q#6	Are there any other interesting aspects about this article, in addition to Patti Smith named a Commander of the Ordre des Arts et des Lettres, by the French Ministry of Culture?
C_2837386fd33b4a2dae34297caa783398_0_q#7	Why was Patti Smith inducted into the rock hall of fame, on March 12, 2007?
C_c8bbffb0d5634c15b5ac718dc8750252_1_q#0	Where and when was Josef Mengele born?
C_c8bbffb0d5634c15b5ac718dc8750252_1_q#1	Did Josef Mengele have any siblings?
C_c8bbffb0d5634c15b5ac718dc8750252_1_q#2	What kind of education did Josef Mengele receive as a child?
C_c8bbffb0d5634c15b5ac718dc8750252_1_q#3	Was Josef Mengele ever married?
C_c8bbffb0d5634c15b5ac718dc8750252_1_q#4	Did Josef Mengele and Irene Schonbein have any children?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#0	What album was released in 1994-1996 by R.E.M.?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#1	How was the R.E.M. album Monster received by the public ?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#2	How was the R.E.M. album Monster received by the critics ?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#3	Which singles did R.E.M. release from the album Monster?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#4	How did the  R.E.M. singles "What's the Frequency, Kenneth?" and "Bang and Blame" perform in the charts?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#5	Did R.E.M. go on any tours during 1994-1996?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#6	Name one of the countries R.E.M. visited on their January 1995 tour?
C_c87fee161031431bbd689ad1d2a8d4e8_0_q#7	Besides R.E.M. visiting Switzerland during their 1995 tour, are there any other interesting aspects about this article?
C_9a66feafbabb477794d7dfd53a0e8954_0_q#0	Who did Tom Simpson move to Paris with?
C_9a66feafbabb477794d7dfd53a0e8954_0_q#1	What races did Tom Simpson do in Paris?
C_9a66feafbabb477794d7dfd53a0e8954_0_q#2	How long did Tom Simpson stay in Paris?
C_9a66feafbabb477794d7dfd53a0e8954_0_q#3	Did Tom Simpson win that race on May 26 named Derby of the road?
C_9a66feafbabb477794d7dfd53a0e8954_0_q#4	What was the next race Tom Simpson competed in, in Paris, after Derby of the road?
C_2b281082a1c54e748f3450f6c3b355b4_1_q#0	What is Reason?
C_2b281082a1c54e748f3450f6c3b355b4_1_q#1	What is the name of Cisholm's second album?
C_2b281082a1c54e748f3450f6c3b355b4_1_q#2	Why was the release of Chisholm's second album postponed?
C_2b281082a1c54e748f3450f6c3b355b4_1_q#3	Did Chishlom's second album every get released?
C_2b281082a1c54e748f3450f6c3b355b4_1_q#4	How did the first single from Chishlom do?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#0	What led to DJ BoBos breakthrough?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#1	How did the song "Somebody Dance with Me" do on the charts?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#2	When was Dj BoBos album released?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#3	What was the name of DJ BoBos album?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#4	How did Dance with me do on the charts?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#5	What was the name of DJ BoBos  next album?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#6	When did There Is a Party album release?
C_d92c56a96af84477b18e1991dfc68bf1_1_q#7	How did There Is a Party album do?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#0	What event occurred during the last decade with the Philharmonia Orchestra?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#1	What album was recorded by the Philharmonia Orchestra?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#2	Who was the conductor for the album Mercury Living Presence by the Philharmonia Orchestra?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#3	Aside from Antal Dorati, were there any other conductors for the Philharmonia Orchestra?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#4	What was recorded during Esa-Pekka Salonen's time with the Philharmonia Orchestra?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#5	Did Esa-Pekka Salonen have a contract with the Philharmonia Orchestra?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#6	What was something notable that happened with the Philharmonia Orchestra during the recent decades?
C_3a8c970dc74a4bdb9e8d6f00eea63e33_0_q#7	What is a soundtrack by the Philharmonia Orchestra?
C_a9d167da46b5494c91c8a4d47850dba2_0_q#0	Who was Urlacher playing for 2000-2004?
C_a9d167da46b5494c91c8a4d47850dba2_0_q#1	Who was Brian Urlacher coach in the Bears?
C_a9d167da46b5494c91c8a4d47850dba2_0_q#2	Was Brian Urlacher a starting player in the Bears?
C_a9d167da46b5494c91c8a4d47850dba2_0_q#3	Was Brian Urlacher successful his first year on the Bears?
C_a9d167da46b5494c91c8a4d47850dba2_0_q#4	Did Brian Urlacher get his starting position back after his first professional game?
C_a9d167da46b5494c91c8a4d47850dba2_0_q#5	Did Brian Urlacher win any awards or set any records?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#0	What was Joe McGinnity's first gig?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#1	where did Joe McGinnity grow up?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#2	What else about Joe McGinnity's early career is interesting besides where Joe McGinnity grew up?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#3	Did Joe McGinnity substitute for his team's pitcher often?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#4	Did Joe McGinnity pitch for any other team besides Decatur?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#5	How did Joe McGinnity do as a pitcher?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#6	How did Joe McGinnity bait umpires during games?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#7	How did Joe McGinnity use the information about baiting the umps?
C_52e3edf6b03848f4a22539c67e1486d6_1_q#8	Did Joe McGinnity buy any teams?
C_726711982552488cad2c6864fb1b98c1_1_q#0	When did Richard I of England begin the conquest of Cyprus?
C_726711982552488cad2c6864fb1b98c1_1_q#1	Who was involved in the Conquest of Cyprus aside from Richard I of England?
C_726711982552488cad2c6864fb1b98c1_1_q#2	Who were the others that Richard I of England knew that would usurp his territories?
C_726711982552488cad2c6864fb1b98c1_1_q#3	Who was Philip?
C_726711982552488cad2c6864fb1b98c1_1_q#4	Why were Richard I of England and comrade going to Cypress?
C_726711982552488cad2c6864fb1b98c1_1_q#5	What had Richard I of England done wrong in the past?
C_726711982552488cad2c6864fb1b98c1_1_q#6	What happened during the conquest of Cyprus?
C_726711982552488cad2c6864fb1b98c1_1_q#7	Did the conquest of Cyprus include any battles?
C_726711982552488cad2c6864fb1b98c1_1_q#8	Did Messina succeed against Richard I of England?
C_726711982552488cad2c6864fb1b98c1_1_q#9	Aside from the Conquest of Cyprus, were there other battles?
C_726711982552488cad2c6864fb1b98c1_1_q#10	Why did  Conquest of Cyprus create tension between Richard and Phillip?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#0	When did A.J. Styles return to the independent circuit?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#1	Who did A.J. Styles fight once he returned to the independent circuit?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#2	Did A.J. Styles win the fight against Hentai?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#3	Did A.J. Styles win any championships?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#4	who did A.J. Styles beat to win NWA World Heavyweight Championship?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#5	Did A.J. Styles fight anyone twice?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#6	What title was A.J. Styles challenging Cabana for?
C_d2c9e27ab1824a4f92941899a5b6723e_0_q#7	Did A.J. Styles tag team?
C_50b3c9e41e2c4cd1ae7896ba973f90cb_0_q#0	What feud with Toby Kieth did Natalie Maines have?
C_50b3c9e41e2c4cd1ae7896ba973f90cb_0_q#1	How was the feud between Natalie Maines and Toby Kieth?
C_50b3c9e41e2c4cd1ae7896ba973f90cb_0_q#2	Besides being about Natalie Maines, are there any other interesting aspects about this article?
C_50b3c9e41e2c4cd1ae7896ba973f90cb_0_q#3	What was the reaction of Toby Keith when Natalie Maines publically criticized his song "Courtesy of the Red, White and Blue"??
C_50b3c9e41e2c4cd1ae7896ba973f90cb_0_q#4	Did the feud continue between Natalie Maines and Toby Kieth, how did Maines react?
C_f153679571c6414880a234c1cae878f0_0_q#0	Who/what is Gef the talking mongoose?
C_f153679571c6414880a234c1cae878f0_0_q#1	Besides Price and Lambert's investigation, are there any other interesting aspects Gef the talking mongoose?
C_f153679571c6414880a234c1cae878f0_0_q#2	What was the case Gef the talking mongoose?
C_f153679571c6414880a234c1cae878f0_0_q#3	What did Pocock conclude?
C_f153679571c6414880a234c1cae878f0_0_q#4	Besides Gef the talking mongoose, were there any other cases Pocock worked on?
C_f153679571c6414880a234c1cae878f0_0_q#5	Was there something in the walls in the Irvings?
C_f153679571c6414880a234c1cae878f0_0_q#6	Besides the double walls in the Irvings, were there any other cases Pocock worked on?
